,app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
270,325774,1529,2021-03-31,Retired,160516,774.0,No,No,Approved,3550.56,4552,5,
271,326496,728,2024-05-24,Full-Time,80668,624.0,Yes,Yes,Approved,1353.0,2050,3,docs expired
272,327247,450,2020-06-22,Full-Time,47956,714.0,Yes,No,Approved,1341.6,0,2,Referred by agent.
273,328439,1297,2022-08-01,Retired,52063,781.0,No,No,Approved,1014.0,1300,3,income verified via Plaid
274,330969,30,2020-02-04,Contract,63115,637.0,Yes,Yes,Approved,2604.84,3101,4,
275,331714,980,2024-11-26,Retired,170891,720.0,No,No,Under Review,1092.96,1656,1,docs expired
276,331731,1176,,Full-Time,68033,,Yes,No,Approved,1193.28,1808,4,income verified via Plaid
277,333994,1327,2023-01-29,Self-Employed,15605,347.0,No,Yes,Denied,1935.0,3225,5,
278,334707,851,2024-12-17,Full-Time,77918,749.0,No,No,Approved,1887.36,1966,2,income verified via Plaid
279,334724,1131,2020-02-25,Self-Employed,20049,587.0,Yes,No,Approved,1604.16,1671,1,
280,336165,925,2023-04-29,Contract,153347,,No,No,Approved,1831.5,2775,5,Flagged for manual review.
281,336594,772,2022-04-19,Unemployed,160270,712.0,No,Yes,Withdrawn,1692.24,2564,1,Flagged for manual review.
282,337603,185,2022-04-05,Part-Time,308384,624.0,Yes,Yes,Pending,3008.28,4558,4,
283,337667,980,2020-05-11,Full-Time,186121,497.0,Yes,Yes,Pending,1092.96,1656,2,Applicant follow-up needed
284,341377,1754,2021-07-25,Unemployed,224117,330.0,No,Yes,Approved,2872.8,4788,4,Referred by agent.
285,342604,1266,2023-06-16,Full-Time,134650,549.0,No,No,Approved,863.46,1107,3,Flagged for manual review.
286,343425,857,2021-12-13,Student,216361,660.0,Yes,Yes,Approved,935.4,1559,2,
287,346782,518,2023-01-21,Part-Time,178400,818.0,No,No,Approved,2947.56,4466,3,income verified via Plaid
288,348951,347,,Self-Employed,191220,723.0,No,No,Under Review,2519.16,2999,5,.
289,350465,655,2024-12-30,Unemployed,95124,,No,Yes,Approved,2540.34,3849,2,Flagged for manual review.
290,351224,1187,2024-11-30,Full-Time,278427,805.0,Yes,No,Denied,2285.64,2721,3,Flagged for manual review.
291,351584,1737,,Full-Time,45478,757.0,No,Yes,Under Review,703.2,1172,5,Applicant provided pay stubs.
292,353082,1706,2024-05-31,Student,43763,664.0,No,No,Approved,6136.26,7867,5,
293,354367,501,2023-05-17,Retired,69296,353.0,No,Yes,Approved,969.54,1469,5,Renewal case.
294,354655,797,2021-03-12,Part-Time,162097,714.0,No,Yes,Approved,4159.68,0,4,Co-signer pending review.
295,356158,946,2024-09-02,Part-Time,163326,401.0,No,No,Denied,7455.36,7766,2,Flagged for manual review.
296,356704,276,2022-11-23,Retired,89707,417.0,No,Yes,Pending,648.96,832,1,Applicant provided pay stubs.
297,357150,483,2022-09-03,Full-Time,88579,740.0,Yes,Yes,Approved,955.2,1592,5,Referred by agent.
298,357440,1073,2023-12-22,Unemployed,198656,680.0,No,Yes,Approved,1271.04,1324,2,income verified via Plaid
299,357856,1307,2021-03-24,Contract,243594,463.0,No,Yes,Approved,813.12,1232,1,.
300,361077,405,2020-11-08,Student,215852,728.0,Yes,No,Approved,2051.52,2137,3,docs expired
301,361202,1257,2024-10-19,Contract,96544,755.0,Yes,Yes,Denied,791.7,1015,1,
302,365086,286,2020-06-19,Self-Employed,107654,,No,Yes,Denied,9918.72,10332,4,Flagged for manual review.
303,366555,1406,2020-09-11,Contract,64180,830.0,No,No,Withdrawn,3489.6,3635,2,Referred by agent.
304,369234,213,2023-04-05,Self-Employed,260386,810.0,No,No,Approved,4474.08,5736,4,Missing bank statements.
305,369689,716,2022-10-02,Student,185538,773.0,No,Yes,Pending,1738.8,2898,3,
306,369702,146,2022-05-23,Full-Time,211118,770.0,Yes,No,Approved,1463.22,2217,4,Applicant provided pay stubs.
307,370286,1629,,Contract,119437,747.0,No,No,Approved,1609.92,2064,3,Missing bank statements.
308,373672,491,2023-07-19,Retired,211144,765.0,Yes,No,Approved,1570.2,2617,2,.
309,375483,1796,2023-04-29,Unemployed,81178,790.0,Yes,Yes,Approved,2809.8,3345,4,
310,379514,1338,2023-12-13,Full-Time,94202,733.0,Yes,No,Denied,3279.6,5466,2,docs expired
311,381496,1660,2023-10-08,Retired,101496,639.0,No,No,Denied,966.9,1465,2,
312,387277,1179,2022-12-26,Part-Time,243209,693.0,Yes,No,Under Review,6191.04,6449,2,Flagged for manual review.
313,387557,1612,,Self-Employed,142863,692.0,No,Yes,Approved,1405.14,2129,4,
314,389097,502,2021-10-22,Retired,62218,,No,No,Approved,3103.8,5173,4,
315,389122,1651,2024-10-12,Full-Time,171589,844.0,Yes,No,Approved,2325.96,2982,4,Flagged for manual review.
316,389686,428,2024-10-24,Contract,140855,798.0,No,No,Approved,852.54,1093,5,docs expired
317,389990,1097,2022-02-21,Retired,141960,518.0,No,No,Withdrawn,1453.44,1514,2,Renewal case.
318,390525,1356,2022-04-19,Self-Employed,37617,762.0,No,No,Approved,3324.42,5037,3,
319,392182,1275,2023-03-30,Retired,317738,834.0,No,No,Approved,3153.6,3285,2,Renewal case.
320,394342,1769,2023-03-18,Full-Time,154173,614.0,No,No,Pending,5800.86,7437,2,
321,396194,1555,2022-08-14,Self-Employed,39854,647.0,No,No,Under Review,772.2,990,2,.
322,396359,758,2023-02-25,Student,245806,333.0,No,No,Approved,1383.36,2096,2,.
323,398362,1384,2020-03-03,Self-Employed,145219,703.0,No,No,Under Review,2758.86,3537,1,Applicant follow-up needed
324,400692,1139,2020-11-02,Retired,196488,791.0,No,No,Pending,4050.6,6751,2,
325,401091,1597,2020-07-10,Retired,25163,580.0,No,No,Approved,1317.36,1996,4,Referred by agent.
326,403674,845,2021-05-02,Contract,157450,367.0,No,Yes,Withdrawn,5021.52,5978,1,Co-signer pending review.
327,403909,509,2023-11-22,Self-Employed,39699,839.0,No,Yes,Denied,1434.24,1494,2,
328,405975,628,2020-08-23,Student,168631,633.0,No,No,Denied,4302.72,4482,3,Renewal case.
329,406340,774,2020-05-28,Part-Time,91443,778.0,Yes,No,Under Review,3072.42,3939,2,income verified via Plaid
330,409446,798,,Part-Time,58689,670.0,No,Yes,Approved,2875.86,3687,5,income verified via Plaid
331,410745,1448,2022-02-24,Self-Employed,36259,662.0,No,No,Approved,2422.56,2884,1,Missing bank statements.
332,411283,1249,2022-09-01,Self-Employed,245016,836.0,No,Yes,Denied,3152.16,4776,2,income verified via Plaid
333,411712,942,2021-12-09,Part-Time,215368,783.0,Yes,Yes,Withdrawn,1263.6,2106,3,
334,412946,1419,2021-01-12,Self-Employed,147730,671.0,No,No,Denied,2964.36,3529,4,.
335,414358,295,2023-05-25,Part-Time,248774,587.0,No,Yes,Denied,4067.7,5215,4,Referred by agent.
336,415822,490,2020-03-05,Self-Employed,46595,686.0,No,No,Approved,3524.4,5874,5,.
337,419745,1538,,Retired,234031,,Yes,Yes,Withdrawn,1444.8,1720,3,
338,421186,447,2023-05-08,Retired,245688,803.0,No,No,Approved,3751.8,4810,2,
339,421317,943,2021-10-30,Self-Employed,21034,632.0,Yes,Yes,Denied,1805.76,1881,5,Flagged for manual review.
340,423645,1030,2024-09-02,Full-Time,19215,,No,No,Approved,1424.64,1484,2,Missing bank statements.
341,424390,1188,2021-07-28,Full-Time,197900,692.0,No,Yes,Under Review,9774.96,12532,5,Flagged for manual review.
342,424667,662,2022-10-27,Self-Employed,19111,346.0,No,No,Denied,1003.86,1521,2,
343,424679,1608,2024-01-25,Full-Time,66152,718.0,No,Yes,Pending,2242.5,2875,1,income verified via Plaid
344,424743,803,2022-09-02,Contract,95531,683.0,No,Yes,Approved,8073.6,8410,1,Applicant provided pay stubs.
345,425534,1095,2020-04-02,Full-Time,55077,650.0,Yes,Yes,Withdrawn,1458.24,1519,3,Missing bank statements.
346,425664,867,,Unemployed,5030,620.0,No,Yes,Approved,2909.76,3464,3,income verified via Plaid
347,427707,834,2020-12-14,Contract,203708,,No,Yes,Approved,1058.4,1260,4,Renewal case.
348,428510,1766,2022-12-11,Part-Time,174035,768.0,No,Yes,Denied,4246.2,5055,1,Renewal case.
349,428781,841,2020-06-28,Unemployed,238104,,Yes,No,Denied,1976.04,2994,1,
350,429638,1565,2020-09-08,Part-Time,152322,785.0,No,Yes,Approved,3370.08,4012,5,
351,430185,748,2022-01-06,Part-Time,180780,761.0,No,Yes,Pending,2442.0,3700,5,Flagged for manual review.
352,431535,1320,2023-03-20,Retired,105176,653.0,No,Yes,Denied,3361.2,5602,4,Co-signer pending review.
353,433422,538,2022-11-13,Full-Time,162899,632.0,No,Yes,Approved,2897.16,3449,1,Applicant follow-up needed
354,433801,1499,2022-09-19,Student,48051,,No,No,Approved,2052.0,3420,4,Missing bank statements.
355,434594,1637,2021-03-01,Self-Employed,113165,684.0,No,No,Approved,3934.56,4684,1,
356,435672,1609,2020-07-09,Full-Time,284157,788.0,No,Yes,Pending,3796.32,5752,5,Co-signer pending review.
357,436809,1666,2022-07-01,Part-Time,46802,607.0,No,Yes,Pending,1011.66,1297,1,Applicant follow-up needed
358,438917,1587,2024-01-14,Part-Time,187886,331.0,No,Yes,Approved,2265.6,3776,3,.
359,439516,1133,2021-04-20,Full-Time,245187,728.0,No,Yes,Approved,1032.0,1075,3,Flagged for manual review.
360,440077,1746,2021-09-12,Student,120641,672.0,No,Yes,Pending,2659.2,2770,1,Applicant provided pay stubs.
361,440243,1061,2020-10-27,Contract,117201,787.0,No,Yes,Denied,2056.8,3428,5,
362,441284,244,2022-11-28,Self-Employed,251891,663.0,No,No,Approved,1104.0,1840,5,
363,443410,934,2022-06-26,Full-Time,89022,727.0,No,Yes,Under Review,1213.08,1838,5,Co-signer pending review.
364,444953,356,2021-07-19,Full-Time,104129,,Yes,No,Pending,4292.4,7154,4,Missing bank statements.
365,447276,122,2023-09-17,Unemployed,321800,,No,Yes,Approved,891.0,1485,2,Applicant follow-up needed
366,447337,751,2022-12-07,Retired,170864,849.0,No,No,Approved,1781.64,2121,2,income verified via Plaid
367,447441,1191,2020-02-03,Part-Time,68621,732.0,No,No,Denied,752.4,0,4,docs expired
368,447716,931,,Self-Employed,259946,627.0,No,Yes,Approved,6371.52,6637,3,
369,448434,1126,2023-04-20,Retired,11004,702.0,No,Yes,Denied,2720.76,3239,1,Flagged for manual review.
370,448542,1256,2023-04-10,Retired,193965,672.0,No,No,Pending,2401.2,0,1,Flagged for manual review.
371,450253,1237,2024-06-24,Student,222577,796.0,No,Yes,Approved,1004.64,1196,4,docs expired
372,450892,1781,2024-08-09,Full-Time,240752,599.0,No,No,Denied,1548.36,2346,1,
373,452080,1339,2022-10-04,Student,19621,730.0,Yes,Yes,Approved,1011.36,1204,3,
374,454675,1091,2020-06-18,Full-Time,160493,317.0,No,No,Approved,1483.2,2472,4,
375,454963,469,2021-06-12,Contract,179334,849.0,No,Yes,Approved,4565.4,5435,5,
376,456218,1592,2023-01-18,Part-Time,31251,,No,Yes,Approved,2776.02,3559,3,
377,458935,1115,2022-02-09,Unemployed,141273,611.0,No,Yes,Pending,2619.54,3969,4,Missing bank statements.
378,459748,1685,2023-02-17,Self-Employed,40016,,No,No,Approved,4208.64,4384,4,Flagged for manual review.
379,460227,179,2023-09-28,Contract,192816,713.0,No,No,Approved,2538.0,4230,3,Renewal case.
380,462443,1574,2020-12-31,Contract,242263,689.0,Yes,No,Pending,1201.92,1252,5,
381,462541,1173,2021-05-11,Self-Employed,111043,696.0,No,No,Pending,2410.56,2511,4,Applicant follow-up needed
382,462660,381,2020-11-04,Contract,29397,,No,No,Under Review,3076.8,5128,3,Renewal case.
383,465724,91,2021-12-13,Contract,166416,,No,No,Denied,989.52,0,4,Applicant follow-up needed
384,468614,113,2024-06-21,Self-Employed,207687,627.0,Yes,Yes,Pending,1884.12,2243,1,
385,468979,1315,2024-02-24,Self-Employed,187599,776.0,No,Yes,Denied,872.04,1118,2,Co-signer pending review.
386,469287,67,2021-06-24,Full-Time,92134,715.0,Yes,Yes,Approved,3693.36,5596,2,
387,469855,1644,2024-03-14,Retired,136752,776.0,No,No,Approved,1423.8,2373,2,Applicant follow-up needed
388,471392,885,2021-07-27,Full-Time,64610,737.0,No,Yes,Approved,1230.9,1865,1,docs expired
389,471633,774,2022-04-07,Self-Employed,168551,741.0,No,No,Pending,3308.76,3939,3,
390,474975,477,2022-07-31,Unemployed,205704,723.0,Yes,Yes,Approved,1109.76,1156,3,
391,478787,112,2021-12-10,Contract,62501,745.0,No,Yes,Approved,3068.34,4649,2,Missing bank statements.
392,480403,1023,2023-07-28,Contract,140881,680.0,Yes,Yes,Approved,885.36,1054,2,Applicant provided pay stubs.
393,481012,954,2021-10-02,Full-Time,102067,774.0,No,Yes,Approved,4654.26,5967,4,
394,481592,728,2024-03-24,Contract,7068,694.0,Yes,No,Approved,1968.0,2050,3,Missing bank statements.
395,482146,719,2020-09-24,Full-Time,209645,697.0,No,No,Withdrawn,4767.0,7945,3,Flagged for manual review.
396,482881,1788,2023-05-30,Student,198496,764.0,Yes,No,Approved,2413.32,2873,1,docs expired
397,483057,1675,2022-02-27,Full-Time,176135,714.0,No,Yes,Pending,1310.76,1986,1,Flagged for manual review.
398,483450,969,2023-10-27,Contract,174901,648.0,Yes,No,Approved,1268.4,1510,5,Flagged for manual review.
399,484892,1768,2021-11-07,Retired,108800,775.0,No,No,Approved,3791.76,4514,2,
400,487024,710,2020-04-11,Full-Time,176614,812.0,Yes,Yes,Denied,1297.92,1352,4,income verified via Plaid
401,487452,1774,2021-09-16,Self-Employed,212465,793.0,No,No,Approved,909.0,1515,3,Co-signer pending review.
402,489021,42,2023-07-13,Part-Time,164072,791.0,Yes,Yes,Denied,4198.2,6997,2,income verified via Plaid
403,489617,1162,2024-02-27,Student,167390,,No,No,Approved,2184.84,2601,4,.
404,489869,1423,,Retired,100899,680.0,No,No,Approved,5153.28,5368,3,income verified via Plaid
405,491514,1184,2020-04-27,Student,212461,481.0,No,No,Approved,6088.68,7806,4,Applicant follow-up needed
406,492197,13,2021-09-21,Contract,247835,611.0,No,Yes,Denied,2726.1,3495,5,Applicant follow-up needed
407,492404,489,,Part-Time,48456,683.0,No,Yes,Approved,1730.4,2060,4,
408,493812,1688,2024-08-30,Full-Time,212116,746.0,No,No,Under Review,1971.42,2987,5,
409,495646,705,2024-07-03,Full-Time,75187,615.0,No,Yes,Denied,2045.34,3099,4,Missing bank statements.
410,497187,3,2024-05-29,Part-Time,139122,830.0,No,No,Under Review,1197.84,1426,1,Flagged for manual review.
411,500217,1703,2020-07-29,Self-Employed,54704,663.0,No,Yes,Pending,9728.16,12472,2,
412,500606,395,2024-12-21,Self-Employed,92161,385.0,No,Yes,Denied,2735.04,4144,5,docs expired
413,500658,163,2020-05-04,Self-Employed,110675,837.0,No,No,Approved,3305.28,5008,3,docs expired
414,500990,1189,2021-10-02,Contract,67102,626.0,No,No,Pending,3337.62,4279,2,
415,501668,1743,2024-05-10,Contract,88231,683.0,No,No,Approved,1062.72,1107,3,Applicant provided pay stubs.
416,502054,739,2023-11-29,Retired,32119,,Yes,Yes,Approved,2468.7,3165,3,Missing bank statements.
417,503569,1189,2022-03-12,Unemployed,206787,750.0,No,No,Denied,2567.4,4279,3,.
418,504915,1332,2022-03-05,Contract,131255,757.0,No,No,Denied,2754.18,3531,5,Missing bank statements.
419,505558,1587,2024-08-25,Contract,146769,,No,No,Denied,2265.6,3776,1,Referred by agent.
420,505885,1726,2024-08-11,Part-Time,20069,782.0,Yes,No,Approved,2142.0,3570,1,Referred by agent.
421,506137,1230,2022-11-22,Self-Employed,234342,793.0,Yes,No,Approved,2177.28,2592,2,docs expired
422,506341,1256,,Full-Time,108286,681.0,No,No,Denied,3841.92,4002,3,
423,506999,507,2021-03-08,Student,163758,421.0,No,Yes,Under Review,680.94,873,1,.
424,507043,1687,2024-02-17,Full-Time,95924,791.0,No,No,Approved,3036.6,3615,2,income verified via Plaid
425,509012,1114,2022-06-20,Retired,227641,762.0,No,Yes,Pending,1861.2,3102,4,Renewal case.
426,511121,658,2020-05-11,Self-Employed,218084,743.0,No,No,Pending,2648.88,3396,2,Renewal case.
427,511261,105,2024-09-18,Unemployed,149578,737.0,No,No,Denied,4456.92,5714,4,
428,511564,470,2024-07-07,Full-Time,288263,838.0,No,Yes,Approved,4856.28,0,5,docs expired
429,514226,1116,2022-02-15,Full-Time,114231,774.0,Yes,Yes,Under Review,4373.04,5206,1,
430,514536,635,2023-12-20,Unemployed,130925,792.0,No,Yes,Under Review,3311.22,5017,4,
431,514592,25,2021-06-05,Full-Time,20426,774.0,No,No,Approved,7318.08,7623,4,
432,516065,1076,2020-11-23,Student,26023,716.0,No,No,Approved,2484.72,2958,4,Applicant provided pay stubs.
433,516182,588,2024-12-01,Contract,205298,768.0,No,Yes,Approved,1862.4,1940,3,
434,517120,1261,2023-04-26,Part-Time,193029,740.0,No,Yes,Approved,1038.18,1573,1,
435,517144,495,2021-06-11,Unemployed,39670,701.0,No,No,Under Review,1598.4,1665,2,Missing bank statements.
436,519514,1193,2021-09-09,Student,15604,769.0,No,No,Pending,4093.32,4873,3,Missing bank statements.
437,522992,663,2024-02-20,Unemployed,178985,535.0,Yes,No,Under Review,1679.7,2545,3,Renewal case.
438,524170,1412,2020-12-31,Student,169704,703.0,No,No,Pending,1516.8,1580,2,income verified via Plaid
439,524748,73,2022-09-02,Part-Time,226211,663.0,No,Yes,Approved,3187.08,4086,1,
440,524988,1137,2024-10-30,Part-Time,274515,794.0,No,Yes,Denied,789.0,1315,1,Applicant follow-up needed
441,525069,414,2020-12-10,Part-Time,239780,510.0,Yes,Yes,Pending,2018.4,3364,4,docs expired
442,525619,579,2020-07-05,Contract,95018,608.0,No,No,Under Review,4918.2,5855,3,Renewal case.
443,527109,1387,2020-08-11,Retired,234414,586.0,No,No,Under Review,1669.98,2141,3,Missing bank statements.
444,527125,1426,2022-03-24,Student,91395,769.0,No,Yes,Denied,4279.2,7132,2,Applicant provided pay stubs.
445,528819,308,2024-08-25,Self-Employed,227905,778.0,No,Yes,Approved,2894.1,4385,5,income verified via Plaid
446,530388,316,,Student,33136,819.0,No,No,Approved,2156.28,2567,1,
447,531250,1733,2023-02-06,Unemployed,90104,794.0,No,No,Pending,6395.4,10659,5,
448,533516,156,2022-01-25,Self-Employed,132102,,Yes,Yes,Approved,3343.86,4287,5,Flagged for manual review.
449,533614,617,2024-02-28,Self-Employed,88055,733.0,No,Yes,Denied,2156.88,3268,1,
450,535525,29,2020-07-15,Student,276594,606.0,No,No,Under Review,2286.18,2931,5,
451,535614,336,2022-01-21,Self-Employed,183771,690.0,No,No,Denied,1407.78,2133,1,
452,535716,960,2024-06-22,Self-Employed,288401,641.0,Yes,No,Under Review,1164.6,1941,3,.
453,537751,994,2020-02-29,Self-Employed,221899,817.0,No,Yes,Approved,1632.0,1700,3,Renewal case.
454,538926,1764,2021-02-26,Full-Time,226943,444.0,No,No,Approved,3289.2,5482,5,Flagged for manual review.
455,546767,634,2021-05-28,Contract,218772,754.0,No,No,Approved,1376.64,1434,4,
456,546882,610,2023-10-23,Self-Employed,158315,504.0,No,Yes,Approved,1298.4,2164,5,
457,547218,466,2021-09-02,Full-Time,118414,486.0,No,No,Approved,2835.0,3375,2,
458,549484,348,2020-02-03,Unemployed,129988,819.0,No,Yes,Pending,6892.08,8836,4,
459,549894,896,2021-07-14,Student,24805,641.0,No,Yes,Pending,5644.86,7237,5,Missing bank statements.
460,556441,1698,2023-07-16,Part-Time,75531,673.0,No,No,Approved,1889.58,2863,1,
461,556736,1422,2024-04-09,Unemployed,61414,,No,Yes,Denied,1904.28,2267,1,Applicant follow-up needed
462,556990,1216,2020-11-05,Student,197813,795.0,No,Yes,Denied,1414.38,2143,1,docs expired
463,558059,1606,2023-04-05,Retired,62081,424.0,No,No,Withdrawn,2639.4,4399,4,Co-signer pending review.
464,558477,168,2023-05-29,Contract,156262,,No,Yes,Denied,1416.24,1686,4,
465,559734,644,2021-07-01,Part-Time,161723,712.0,Yes,Yes,Approved,2803.32,3594,4,Applicant follow-up needed
466,559859,304,2020-06-29,Full-Time,98816,,No,No,Approved,1376.1,2085,1,Co-signer pending review.
467,562357,586,2021-07-26,Retired,27693,818.0,No,No,Under Review,1471.68,1533,4,Applicant provided pay stubs.
468,562371,517,2021-08-09,Retired,144242,729.0,No,No,Denied,3165.0,5275,4,Missing bank statements.
469,563597,1136,2023-04-17,Self-Employed,20829,788.0,Yes,No,Approved,3505.32,4173,1,
470,564549,740,,Full-Time,36175,,No,No,Pending,1777.38,2693,2,
471,565813,699,2024-02-22,Self-Employed,201956,,No,No,Approved,2600.4,3940,2,Applicant provided pay stubs.
472,566851,414,2024-04-07,Self-Employed,189540,594.0,Yes,Yes,Approved,2623.92,3364,1,Renewal case.
473,567505,119,2022-11-30,Full-Time,131026,759.0,No,Yes,Approved,3161.4,4790,5,Renewal case.
474,567604,369,2021-01-31,Part-Time,117083,699.0,No,No,Denied,1358.28,1617,1,
475,567925,1668,2023-05-01,Part-Time,246496,799.0,No,No,Approved,5005.56,5959,5,
476,571471,1091,2021-01-30,Self-Employed,58930,794.0,No,Yes,Pending,1483.2,2472,2,Flagged for manual review.
477,576753,463,2021-07-10,Full-Time,38463,834.0,No,Yes,Approved,3456.0,3600,5,Applicant provided pay stubs.
478,577095,221,2022-10-05,Student,183641,752.0,No,No,Denied,2622.48,3122,2,Referred by agent.
479,577199,978,2021-07-28,Part-Time,151575,694.0,No,Yes,Approved,1211.52,1262,5,Flagged for manual review.
480,577749,415,2024-04-18,Contract,193639,785.0,No,No,Pending,854.28,1017,4,Missing bank statements.
481,581268,1491,2022-04-14,Student,204393,768.0,No,Yes,Withdrawn,1147.8,1913,3,Renewal case.
482,584552,798,2024-02-01,Part-Time,25273,777.0,No,No,Approved,1887.0,3145,3,
483,584610,1493,2023-12-08,Retired,211016,303.0,No,Yes,Approved,2821.44,2939,1,Co-signer pending review.
484,586108,1538,2020-01-31,Self-Employed,46351,,No,Yes,Pending,1135.2,1720,1,Applicant follow-up needed
485,588558,465,2024-09-15,Self-Employed,103777,,No,No,Approved,1476.54,1893,3,Missing bank statements.
486,588775,1371,2020-11-17,Self-Employed,176103,653.0,No,No,Approved,3318.0,3950,4,income verified via Plaid
487,590144,173,2020-04-18,Full-Time,135518,807.0,No,No,Approved,2128.62,2729,3,
